"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.artichoke_url","Input.parmesan_url","Input.parsley_url","Input.bread_crumbs_url","Input.olive_oil_url","Answer.command","Approve","Reject"
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","30ZX6P7VF8W54Z41VQSA4RAIOMCJ2E","A12J4IRF5Z06BT","Approved","Fri Jan 16 21:34:00 GMT 2015","Fri Jan 16 21:38:36 GMT 2015","Fri Jan 16 21:38:36 PST 2015","Fri Jan 16 13:43:26 PST 2015","","","276","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Can you hand me those artichokes?|Please hand me the artichokes, to the right of the cutting board.|Would you be able to hand me the parsley?|If you could hand me the parsley on the cutting board?|May I see the bread crumbs?|Please hand me the bread crumbs, they are to the left of the cutting board|Can I have the Parmesan cheese?|May I see the parmesan cheese, it's in the bowl by the cutting board.|Last, can I see the olive oil?|Can you hand me the olive oil, in that bottle by the microwave?"
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","31EUONYN2V4S21T0ZD4QESOFKEGVOI","A1XBKS1U674XFA","Approved","Fri Jan 16 21:38:17 GMT 2015","Fri Jan 16 21:42:15 GMT 2015","Fri Jan 16 21:42:15 PST 2015","Fri Jan 16 13:43:41 PST 2015","","","238","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Hand me the artichokes.|Give me the green artichokes that are in front of the microwave.|Hand me the parsley please. |Get me the green parsley on the cutting board. |Get me the breadcrumbs. |Get me the breadcrumbs in the black and white container. |Get me the parmesan cheese. |Get me the parmesan cheese that's in the glass bowl. |Give me the olive oil.|Give me the olive oil that's in the tall glass bottle."
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","31HQ4X3T3SB44O9ZSQJTBO0EQ5GLSL","A130UW3VJCW7A0","Approved","Fri Jan 16 21:33:17 GMT 2015","Fri Jan 16 22:08:56 GMT 2015","Fri Jan 16 22:08:56 PST 2015","Fri Jan 16 17:00:24 PST 2015","Fri Jan 16 15:08:42 PST 2015","","2139","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","""Could you hand me the artichokes?""|""The artichokes.""|""Could you pass the parsely?""|""The parsley that's over there, please.""|""Hand me the bread crumbs.""|""Could you hand me the bread crumbs?""|""I need parmesan.""|""Parmesan cheese, over there.""|""Could you grab the olive oil?""|""Please hand me the olive oil."""
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","31QTRG6Q2TERRV06JO4PARXZC0EPY2","A2GQLW59SKDSJ6","Approved","Fri Jan 16 21:38:26 GMT 2015","Fri Jan 16 21:40:38 GMT 2015","Fri Jan 16 21:40:38 PST 2015","Fri Jan 16 13:43:39 PST 2015","","","132","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Can I have the artichokes?|Give me the artichokes in front of the aunt jemima box.|Hand me the parsley.|Can I have the parsley- it is on the chopping board.|Can I have the breadcrumbs?|The breadcrumbs- can I have those please?|Please hand me the Parmesan cheese.|Can I please have the bowl of cheese?|Can I have the olive oil please?|The olive oil? In the tall bottle?"
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","31UV0MXWNQD18L3IVR98QXYUVHGI54","A1GIA6WCGRJRY7","Approved","Fri Jan 16 21:40:50 GMT 2015","Fri Jan 16 21:44:56 GMT 2015","Fri Jan 16 21:44:56 PST 2015","Fri Jan 16 17:00:23 PST 2015","Fri Jan 16 15:08:43 PST 2015","","246","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Could you hand me the artichokes?|The artichokes on the right, could you hand them to me?|Can you hand me the parsley?|Could you hand me the parsley from the cutting board?|Can you hand me the breadcrumbs?|The breadcrumbs on the left, could you give them to me?|Can you hand me the grated cheese?|There's grated Parmesan cheese on the left, could you hand it to me?|Can you hand me the olive oil?|Could you hand me the bottle of olive oil on the right?"
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","32SCWG5HIH5P8BQ0D59XR0D6DQL6PJ","A3JI3B5GTVA95F","Approved","Fri Jan 16 21:34:08 GMT 2015","Fri Jan 16 21:42:26 GMT 2015","Fri Jan 16 21:42:26 PST 2015","Fri Jan 16 13:43:40 PST 2015","","","498","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Please hand me the artichokes.|Give me the artichokes in front of the microwave.|Please hand me the parsley.|Give me the parsley in front of the container.|Please hand me the bread crumbs.|Give me the bread crumbs on the left side of the counter-top. |Please hand me the Parmesan cheese.|Give me the Parmesan cheese in the glass bowl on the left.|Please hand me the olive oil.|Give me the olive oil next to the microwave."
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","32XVDSJFPZYV57AMYN52KJ2ZSG82M2","A20JA64BT9D6FR","Approved","Fri Jan 16 21:37:15 GMT 2015","Fri Jan 16 21:42:41 GMT 2015","Fri Jan 16 21:42:41 PST 2015","Fri Jan 16 13:43:42 PST 2015","","","326","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Pass the artichokes, please.|I need the artichokes on the right.|Please give me the parsley.|Pass me the parsley on the cutting board.|I need the breadcrumbs.|Pass me the container of bread crumbs.|Pass the bowl of cheese.|I want the bowl of Parmesan.|Hand me the oil.|I need the olive oil in the clear jar."
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","3300DTYQT2IEL2KUJ07K3TVTZKVEQ3","A28RX7L0QZ993M","Approved","Fri Jan 16 21:34:08 GMT 2015","Fri Jan 16 21:51:55 GMT 2015","Fri Jan 16 21:51:55 PST 2015","Fri Jan 16 17:00:24 PST 2015","Fri Jan 16 15:08:41 PST 2015","","1067","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Please hand me the artichokes.|Hand me the roundish green artichokes along the right side of the cutting board and in front of the microwave.|Please hand me the parsley.|Hand me the leafy parsley on the back portion of the left part of the cutting board.|Please hand me the bread crumbs.|Hand me the bread crumbs in the cylindrical container to the left of the orange juice.|Please hand me the parmesan cheese.|Hand me the parmesan cheese in the open glass container immediately to the left of the cutting board.|Please hand me the olive oil.|Hand me the olive oil bottle immediately in front of the left front corner of the microwave."
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","33L7PJKHCGZA4H2VN1FFGOAU8OW8TC","A2F79GFUWU5O96","Approved","Fri Jan 16 21:32:55 GMT 2015","Fri Jan 16 22:31:59 GMT 2015","Fri Jan 16 22:31:59 PST 2015","Fri Jan 16 17:00:23 PST 2015","Fri Jan 16 15:08:44 PST 2015","","3544","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Please hand me the artichokes|The artichokes.|Now I need the parsley.|The green vegetable with leaves.|Now the bread crumbs please.|In the can.|Please hand me the cheese.|The grated cheese in the bowl.|Please hand me the olive oil.|The tall bottle of oil"
"31D0ZWOD0A0KKC0PWV6H3KI1QS9A0E","347175VYZ0878JMLDRF5KSPG4XTQH9","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.20","Fri Jan 16 21:32:36 GMT 2015","100","BatchId:1791393;","3600","28800","Fri Jan 16 21:42:53 GMT 2015","","","345LHZDEDXT33XBEBPATU3OLBGAU3W","A39NHCOMRAS4ST","Approved","Fri Jan 16 21:35:22 GMT 2015","Fri Jan 16 21:41:55 GMT 2015","Fri Jan 16 21:41:55 PST 2015","Fri Jan 16 13:43:40 PST 2015","","","393","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/artichokes.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parmesan.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/parsley.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/bread_crumbs.jpg","http://cs.brown.edu/~dwhitney/recipe_scenes/artichokes1/olive_oil.jpg","Please hand me the 4 artichokes. |Please hand me the four green round veggies in from of the Aunt Jamima box.|Please hand me the parsley.|Please hand me the bunch of leafy greens that are laying on the cuttingboard.|Please hand me the breadcrumbs.|Please hand me the cylinder shaped container that says 4C on the front.|Please hand me the parmesan cheese. |Please hand me the bowl of cheese that is to the left of the cutting board and in front of the breadcrumbs.|Please hand me the olive oil.|Please hand me the tall bottle of yellow oil that is behind the artichokes. Thanks."
